statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
48,TX,Texas,7,863477,2409088,367689262,519501327,2393,3249,616185,1169103,65904,163195,17715903,26705286,195988,694862,68315087,96377286,226882,757136,100816171,131758932,198584,465418,98461970,136394108,173726,325228,81763944,127096611,807742,2263801,347453951,489346437,1884,2546,482544,895743,56021,141120,15232420,22779285,180096,643527,63261867,89359797,214806,721314,96020282,125064946,188276,442731,93611286,129049163,166659,312563,78845548,122197502,17671,44310,7382024,9620036,273,318,46692,99971,3376,6998,952279,1501063,4690,14748,1491325,2092311,3572,10543,2289543,2267150,3538,7692,1512645,2246418,2222,4011,1089536,1413120,25931,68297,10098620,15019411,291,360,67511,175220,5036,10504,1458588,2286709,8181,26464,2634652,3767897,5504,16789,2507575,3230545,4149,9203,2162857,3700535,2770,4977,1267434,1858502,29804,76990,10136690,15135478,218,343,66129,98139,4847,11571,1024893,1639292,7711,24871,2418566,3249591,6572,19033,2288312,3463440,6159,13484,2687826,3644409,4297,7688,1650961,3040606
49,UT,Utah,0,1214300,2751309,108952820,131734998,191770,251096,4739247,6356612,253741,555976,14277512,17121608,240689,809427,24704732,29710324,181104,516014,24956354,30018634,150995,292954,20309176,24420746,196001,325842,19965797,24107072,1124148,2580213,102667588,123681806,165843,216703,4125752,5511550,224191,498482,12684478,15054845,226586,769730,23420419,28055660,173411,497704,23837835,28750505,144991,282278,19355286,23231841,189126,315316,19243815,23077402,42749,83090,2894298,3696803,10830,14674,270380,372752,14849,28955,812157,1023681,6900,19940,628429,793542,3706,8938,425462,559478,3101,5430,449944,567597,3363,5153,307923,379750,44839,83362,3697456,4783431,11583,14401,253682,357696,14782,26584,839613,1147501,7077,20250,765733,988509,4010,9861,718665,791423,3364,6061,667515,831421,4023,6205,452246,666878,45313,87734,2587776,3269760,14344,19992,359812,487365,14768,30910,753421,919261,7026,19447,518578,666154,3683,8449,399854,476704,2640,4615,286374,357483,2852,4321,269734,362790
49,UT,Utah,1,68116,100079,883993,368847,23322,26886,215482,137395,12062,20251,168041,65084,7367,15566,102845,38896,4695,8236,69653,24505,5184,7346,80112,26105,15486,21794,247858,76859,60993,90215,790386,329309,19950,22979,181650,117511,10356,17527,142265,55943,6637,14157,90600,35063,4337,7654,64995,22651,4895,6962,75658,24623,14818,20936,235215,73516,3357,4756,43563,18516,1434,1658,14110,8357,892,1464,12993,4781,320,658,5372,1693,192,305,3185,951,180,227,3348,969,339,444,4553,1763,3776,5123,50044,20996,1826,2064,16104,10673,919,1438,15478,4942,340,670,6581,1800,180,286,2758,947,146,198,2416,745,365,467,6705,1887,3347,4741,43561,18541,1546,1843,17727,9211,787,1286,10296,4198,390,739,5663,2032,178,296,1898,906,143,186,2037,736,303,391,5937,1456
49,UT,Utah,2,165878,255188,3246078,2941608,62736,73740,939130,1108015,33206,56390,661629,600001,18889,44252,407517,337905,12069,24014,272651,217081,11812,17840,304289,210306,27166,38952,660859,468297,148807,230709,2934617,2639849,54199,63598,812287,957734,28880,49447,574578,522197,17238,40691,372002,308528,11247,22559,252794,202467,11134,16857,286576,198622,26109,37557,636378,450298,8003,11650,164759,141736,3659,4414,57657,64331,2291,3663,47880,41194,741,1615,23142,13242,436,750,10432,7875,345,489,9466,6014,531,719,16179,9077,8629,12146,157227,152121,4075,4732,59467,71298,2362,3556,47681,42262,837,1856,17480,15053,410,714,9472,7303,377,540,9968,6503,568,748,13157,9700,8442,12333,154234,149637,4462,5410,67375,78983,1964,3387,39369,35541,814,1705,18034,14324,412,741,10384,7309,301,443,7745,5180,489,647,11324,8298
49,UT,Utah,3,300080,525367,10345292,11063671,75527,97290,1988074,2650858,79914,142132,2690603,2980981,48034,117969,1780395,1814490,32267,66953,1219160,1218784,27503,43682,1157788,1036328,36835,57341,1509270,1362227,274378,483999,9528256,10128150,65993,84506,1748710,2315617,70791,126719,2392045,2642614,44996,111256,1667724,1700813,30681,64012,1158655,1159822,26316,41910,1105274,992569,35601,55596,1455845,1316712,11098,18598,361569,403379,3648,5117,94308,128205,4187,7188,137262,153935,1346,3217,52311,50351,681,1297,25145,25115,583,856,25844,21423,653,923,26696,24348,11733,18486,379789,424815,3891,5023,93138,135970,4439,7186,143554,162671,1382,3034,54178,51501,769,1419,29070,28210,592,890,29779,21924,660,934,30067,24537,13969,22882,437246,510705,5643,7761,146225,199269,4684,8227,155002,175696,1656,3679,58492,62175,817,1522,31434,30751,595,882,22734,21834,574,811,23356,20977
49,UT,Utah,4,206347,460294,11856917,12737872,20367,33904,878222,1221000,55634,126003,2998033,3417645,44352,133695,2630265,2755168,29152,70818,1768557,1811489,24807,44452,1584452,1541710,32035,51422,1997386,1990857,191681,431356,11084976,11836781,17423,29156,760774,1043447,49454,113670,2678138,3037486,41807,127064,2484603,2597887,27948,68263,1694518,1736556,24007,43183,1533862,1492251,31042,50020,1933078,1929151,7075,14439,375281,435663,1310,2157,51844,79185,3019,6182,156867,186185,1239,3404,72512,77119,552,1216,33096,33935,460,744,30161,28640,495,736,30798,30596,6602,12262,348207,406101,1155,1629,44576,69724,2861,5190,146890,176406,1112,2913,63254,68456,530,1138,32851,32947,377,601,24663,23331,567,791,35969,35235,8064,16676,423733,494989,1789,3119,72870,107828,3319,7143,173005,203752,1433,3718,82407,88823,674,1417,41186,41985,423,668,25925,26128,426,611,28337,26470
49,UT,Utah,5,144603,393098,11750820,12543900,6337,12512,377996,539010,31873,88453,2382052,2751012,35601,132750,2912691,3094987,24603,72230,2079050,2142126,20769,42478,1820698,1807460,25420,44675,2178331,2209303,135959,372634,11087473,11797601,5352,10717,324446,455456,28345,80278,2121264,2447249,33759,126918,2767153,2935058,23723,70032,2007011,2065840,20114,41241,1757871,1750426,24666,43448,2109725,2143569,4359,10304,323050,376464,463,797,25263,39314,1820,4190,128006,157151,946,3013,74984,82210,412,1056,32929,35448,352,648,30498,30625,366,600,31368,31713,4198,9200,338912,363174,398,599,21464,33769,1698,3405,132890,146043,871,2713,69800,75952,423,1077,35012,36832,344,653,35447,30125,464,753,44296,40450,4446,11264,324434,383124,587,1196,32085,49783,1830,4770,127896,157719,971,3119,75736,83976,457,1121,37027,39453,311,584,27378,26907,290,474,24308,25283
49,UT,Utah,6,234788,716174,29394397,31913340,3091,6124,244398,381578,34352,102212,3710321,4495746,62810,260557,7843442,8544420,52449,178595,6922828,7276415,40837,90797,5476563,5634641,41249,77889,5196843,5580538,222972,684698,28003082,30305748,2583,5177,206988,318309,30493,92453,3313111,3985877,59832,249961,7482843,8133575,50715,173628,6696303,7034321,39481,88033,5292077,5443207,39868,75446,5011757,5390456,6318,16455,726839,861556,272,464,19196,34014,2153,5105,219440,288041,1648,5674,201345,226969,926,2720,119743,129432,668,1357,89390,93594,651,1135,77722,89504,6385,16278,793675,882471,210,315,15936,26729,1952,4467,208060,261532,1627,5690,205266,227226,929,2688,126706,132461,804,1599,112798,114401,863,1519,124908,120119,5431,15198,597639,725121,298,632,21473,36539,1907,5292,189150,248336,1351,4906,155332,183617,805,2279,99818,109632,552,1165,71686,77032,518,924,60177,69962
49,UT,Utah,7,94488,301109,41475320,60165756,390,640,95942,318753,6700,20535,1666831,2811136,23636,104638,9027574,13124455,25869,95168,12624453,17328231,20083,46359,9885272,14164193,17810,33769,8175246,12418986,89358,286602,39238793,56644366,343,570,90894,303472,5872,18388,1463074,2363476,22317,99683,8555491,12344732,24760,91556,11963556,16528845,19044,44092,9303963,13330139,17022,32313,7861813,11773698,2539,6888,899234,1459486,44,67,8000,19342,487,1163,109706,192392,660,2359,198760,341954,507,1594,200928,326720,513,1109,261234,386330,328,596,120605,192745,3516,9867,1629599,2533749,28,39,2994,9530,551,1342,145056,353642,908,3374,349172,548518,769,2539,482793,552720,724,1580,452441,634390,536,993,197140,434947,1614,4640,606927,987640,19,31,2053,5749,277,805,58700,94017,411,1581,122911,231203,340,1073,178103,246665,315,687,128866,199663,252,463,116291,210341
50,VT,Vermont,0,284842,520319,21911507,25306805,21996,25593,579259,713796,48592,81008,2448002,2828454,46559,114286,3711745,4231592,42393,96300,4189299,4799305,50801,88612,5147146,5834570,74501,114520,5836053,6899086,266782,492124,20592187,23730904,19008,22215,503259,616393,42615,72530,2142771,2462990,43422,107793,3454253,3921143,40591,92737,3974865,4566087,49016,85654,4907133,5530963,72130,111195,5609904,6633325,11196,16975,741704,919040,2323,2500,58224,78908,3509,4744,177568,212084,1545,3280,124037,147708,1050,2182,107539,127975,1137,1885,135606,173493,1632,2384,138728,178870,11578,18329,975003,1175026,1815,2016,45228,59570,3784,5213,208284,253918,2023,4269,190589,238076,1132,2399,161841,174163,1173,2067,187331,236453,1651,2365,181727,212845,6482,9866,344316,400874,1173,1362,30771,37832,2193,3265,96946,111545,1114,2224,66903,72372,670,1164,52592,59053,612,891,52681,67153,720,960,44421,52916
50,VT,Vermont,1,21790,29426,233850,101260,2359,2817,24075,13103,2559,3756,34346,13292,1895,3352,22262,9644,1465,2209,16913,6939,2754,3501,31575,12215,10758,13791,104675,46065,20339,27553,213699,94060,1973,2352,20002,11041,2194,3294,29662,11382,1717,3065,20104,8721,1369,2069,15677,6506,2646,3354,30050,11700,10440,13419,98202,44707,836,1005,11521,4310,253,282,2647,1344,220,255,3342,1145,76,115,1018,399,44,67,675,230,48,55,747,290,195,231,3089,899,894,1155,13702,4531,255,291,2666,1386,240,298,3155,1220,110,174,1445,566,59,92,751,277,60,92,1107,320,170,208,4575,759,557,718,6447,2668,131,174,1407,675,125,164,1528,689,68,113,713,356,37,48,483,154,48,55,417,193,148,164,1897,598
50,VT,Vermont,2,38649,56179,791207,682247,6119,7071,104979,110339,7104,11171,144426,128969,4893,9418,102683,89080,3530,5586,73648,63699,4892,6551,105597,86189,12111,16382,259871,203969,35718,52375,730754,629929,5257,6106,90764,94982,6175,9946,125479,112155,4506,8764,94092,82098,3341,5316,69004,60199,4711,6321,101127,82981,11728,15922,250286,197511,2006,2503,41554,35621,694,746,11763,12517,557,687,12106,10029,213,355,4456,3753,108,164,2349,1947,146,184,4482,2616,288,367,6395,4758,1823,2305,38688,32330,531,580,8606,9287,597,746,12202,10754,249,409,5716,4466,103,143,2904,1899,112,147,2968,1942,231,280,6291,3980,1108,1499,21764,19987,331,385,5609,6069,332,479,6744,6059,138,245,2875,2515,86,127,1740,1600,69,83,1501,1265,152,180,3294,2477
50,VT,Vermont,3,75285,113636,2689178,2805778,10361,11637,290738,369438,18829,27271,644283,706347,12598,24518,458013,475105,9593,16179,360612,363284,10844,15129,429416,410262,13060,18902,506114,481340,69934,106607,2507606,2607967,9086,10243,256664,324171,16713,24598,574143,627125,11777,23132,428777,444316,9202,15592,344129,348587,10469,14628,413328,396233,12687,18414,490564,467532,3332,4247,109867,122853,973,1035,25238,34812,1268,1525,42740,47220,372,655,13406,13916,257,404,9459,9504,206,277,7983,7781,256,351,11038,9618,3041,3911,102600,111704,723,786,18203,25376,1216,1469,39423,45054,450,744,15757,16892,201,311,9015,7563,200,280,9341,7490,251,321,10859,9326,2310,3118,78972,86106,552,608,15870,19890,900,1204,30716,34166,371,642,13478,13896,190,276,7468,7132,175,221,6746,6538,122,167,4691,4482
50,VT,Vermont,4,49210,84135,2860521,3018026,2364,2856,105549,139760,10039,15962,541541,606514,8853,19250,511889,541498,7709,14711,461051,474990,9237,14660,578916,572463,11008,16696,661573,682799,46209,79621,2692854,2834647,2037,2486,91613,120115,8838,14250,478433,533773,8279,18159,479672,506356,7390,14165,441363,455180,8985,14299,562552,556816,10680,16262,639219,662403,1794,2656,97302,110361,276,295,10790,16793,664,910,34401,40747,274,547,15838,16855,198,366,11993,12113,167,235,11379,10387,215,303,12897,13464,1803,2682,102766,110910,208,240,8726,12473,726,1005,38074,44268,327,613,18606,20238,168,310,10430,10560,147,214,9795,9152,227,300,17132,14216,1198,1832,64901,72468,119,130,5209,7171,475,707,25033,28472,247,478,13610,14902,151,236,9257,9248,105,147,6568,6493,101,134,5222,6179
50,VT,Vermont,5,31017,65580,2508165,2690718,548,828,33450,46433,4437,9418,332279,382357,5591,15647,452373,485316,5447,13168,454547,473729,6689,12611,574426,581548,8305,13908,661089,721333,29381,62724,2382302,2549624,452,702,27764,38324,3874,8488,292071,333840,5262,14892,425791,456804,5250,12782,438624,456793,6486,12301,557044,564037,8057,13559,641006,699824,1018,1751,76978,87749,82,93,4467,6947,342,545,23524,29497,192,421,15080,16600,104,230,8585,8916,129,203,11131,11212,169,259,14188,14574,1110,1874,85736,95801,70,84,4275,5870,382,598,27437,32942,214,483,17425,18476,130,249,10551,11273,133,207,11325,11544,181,253,14720,15693,526,982,40126,45292,26,42,1410,2238,181,332,12770,15574,115,272,9155,10035,67,137,5371,5662,70,103,6055,5966,67,96,5362,5815
50,VT,Vermont,6,49816,122568,6161188,6764457,225,354,18255,29597,4767,11504,518892,623445,9661,31595,1191530,1307307,10433,30570,1351580,1436894,11297,24299,1467705,1540747,13433,24246,1613223,1826465,47428,117609,5862783,6435018,183,296,14239,22633,4146,10379,454038,541086,9114,30153,1124683,1232589,10061,29658,1301749,1384704,10936,23613,1418128,1489799,12988,23510,1549943,1764204,1494,3133,172527,203736,45,49,3316,6493,352,614,35768,46647,287,794,33794,38268,202,545,26281,28169,276,574,37207,38670,332,557,36160,45487,1783,3645,227084,248648,28,35,2750,5177,464,790,48651,62084,409,1061,50338,56742,269,672,37226,38263,258,495,36132,36546,355,592,51984,49833,605,1314,71319,80791,14,23,1264,1786,157,335,16202,20274,138,381,16508,17975,103,240,12604,13927,103,191,13444,14400,90,144,11294,12426
50,VT,Vermont,7,19075,48795,6667395,9244316,20,30,2210,5123,857,1926,232232,367527,3068,10506,972992,1323641,4216,13877,1470945,1979768,5088,11861,1959508,2631143,5826,10595,2029505,2937112,17773,45635,6202186,8579657,20,30,2210,5123,675,1575,188942,303626,2767,9628,881132,1190257,3978,13155,1364317,1854114,4783,11138,1824900,2429393,5550,10109,1940682,2797141,716,1680,231952,354406,0,0,0,0,106,208,25683,36796,131,393,40442,57915,137,406,48195,67094,165,357,62674,102533,177,316,54957,90067,1124,2757,404424,571099,0,0,0,0,159,307,39338,57592,264,785,81298,120693,202,622,90962,104325,263,632,116660,169455,236,411,76164,119033,178,403,60783,93558,0,0,0,0,23,44,3950,6308,37,93,10561,12690,36,100,15666,21328,42,91,17947,32294,40,75,12658,20936
51,VA,Virginia,0,3409754,6812111,321977440,373642957,327694,407828,8173772,10718847,653992,1201694,36631750,43122308,629020,1690247,61632441,70432592,554033,1375477,72070993,82960667,560929,1050779,72512464,81763530,684086,1086086,70956017,84645011,3081845,6234938,299737565,347005825,261782,325756,6472105,8389649,542616,1013732,30531048,35629626,567125,1540202,56401864,64202954,520160,1303288,68613998,79070988,534716,1006856,69511435,78359961,655446,1045104,68207113,81352645,138650,245827,11710446,14190912,26914,32965,789568,1147813,47691,77960,2941319,3649980,24961,62629,2510911,3029169,14105,32048,1869852,2173832,12428,21540,2082502,2356051,12551,18685,1516292,1834065,135785,241173,10205203,12071690,27037,33189,718950,1010718,46533,77396,2754604,3400821,25839,65210,2512540,2870026,12946,29021,1561632,1710833,10179,17246,1315981,1505486,13251,19111,1341494,1573805,192124,336000,12034671,14565441,38875,48883,982717,1318479,64843,110566,3346097,4091860,36056,84835,2718036,3359610,20927,43168,1895362,2178845,16034,26677,1685047,1898083,15389,21871,1407409,1718561
51,VA,Virginia,1,206629,310422,2404383,1103259,45040,55580,411094,253547,41496,70520,499756,221937,27204,53348,331610,143328,18151,29864,121075,96917,22469,30965,309829,118683,52269,70145,731017,268844,182676,275523,2100471,974418,37319,46015,336058,210317,34732,59605,413213,185804,23917,47202,286798,125650,16387,27189,94147,87585,20910,28927,284843,110501,49411,66585,685409,254558,8559,11760,115048,46466,2828,3312,28110,15868,2495,3687,33734,13553,998,1770,14892,5537,635,966,9302,3424,578,768,10578,2996,1025,1257,18430,5086,9319,12920,128244,49417,2881,3354,29223,15999,2666,3957,36161,14101,1172,2140,18163,6147,642,968,12425,3341,617,822,11138,3228,1341,1679,21133,6599,14634,21979,175668,79422,4840,6211,45812,27230,4098,6958,50382,22031,2115,4006,26648,11530,1122,1707,14502,5990,942,1216,13847,4953,1517,1881,24474,7687
51,VA,Virginia,2,492479,800722,9519107,8687149,107810,131705,1595206,1891991,106542,190958,2015959,1894975,73795,166115,1472758,1313994,52339,97200,1070741,939414,55430,82587,1216682,987402,96563,132157,2147759,1659371,436581,715842,8446996,7701257,88320,108226,1295467,1546568,90251,163765,1693408,1605385,66111,150057,1315414,1179449,47949,89626,978891,862079,51972,77751,1131082,926602,91978,126417,2032730,1581173,19677,28281,391156,348032,7151,8356,109683,128113,5910,9049,122286,104836,2385,4771,53952,41688,1414,2383,30900,24803,1204,1672,29999,21042,1613,2050,44334,27548,21294,30457,426171,377668,7809,9085,123464,140625,6113,9368,127574,109089,2561,5156,55806,44683,1464,2475,33441,25593,1274,1748,32240,22224,2073,2625,53642,35453,34604,54423,645939,608222,11681,14394,176273,204797,10178,17825,194975,180501,5123,10902,101536,89862,2926,5099,58407,51741,2184,3088,53359,38576,2512,3115,61387,42744
51,VA,Virginia,3,781228,1334977,26982087,28723412,118894,146025,3112283,4155952,200470,339085,6622766,7421745,136412,313643,4816325,5069828,104699,204250,3830698,3901441,105283,162709,4064729,3924958,115470,169265,4535285,4249485,692282,1195385,24077597,25460974,93730,114792,2458143,3270619,167197,286108,5519896,6178631,123180,285056,4340110,4575323,97622,191541,3570886,3639750,100010,155116,3859378,3728701,110543,162772,4329181,4067947,32041,49509,1076150,1175197,9922,12538,261107,348305,12644,20034,430430,473493,4037,8659,153605,152892,1985,3536,77018,73154,1639,2324,73085,60598,1814,2418,80902,66753,33991,52491,1128527,1246835,10327,12934,266663,361872,13090,20705,441787,490675,4418,9536,167662,166982,2189,3920,84661,80665,1744,2466,72800,64678,2223,2930,94951,81960,54955,87101,1775963,2015602,14837,18299,387475,523460,20183,32272,661082,752438,8814,19051,308552,327521,4888,8789,175150,181025,3529,5127,132550,131578,2704,3563,111151,99577
51,VA,Virginia,4,522246,956666,29863473,32179038,35943,46581,1529148,2173414,123057,211875,6545161,7539771,99801,241696,5769317,6142356,80167,167713,4774499,4948234,83908,140405,5200485,5192343,99370,148396,6044861,6182918,467249,864268,26932856,28803996,27165,35326,1178328,1641762,100491,175911,5375877,6156038,89110,217462,5153934,5484108,75064,157881,4470282,4633859,80192,134786,4967900,4963515,95227,142902,5786532,5924712,22408,37788,1213849,1384482,3874,4902,158383,236986,9611,15271,506059,594679,4211,10065,250133,259707,1709,3327,106105,105936,1369,2044,86886,85789,1634,2179,106281,101382,22650,38903,1196395,1393867,3800,4899,144537,230077,9569,15776,494496,589077,4446,10528,254888,274168,1643,3204,98090,101740,1296,1968,85374,80295,1896,2528,119008,118507,32347,53495,1734221,1981174,4978,6356,206282,301574,12997,20188,674787,794656,6245,13706,360494,384078,3460,6628,206126,212634,2420,3651,147210,148532,2247,2966,139319,139698
51,VA,Virginia,5,361282,746874,29162250,31369046,12878,17576,761834,1094397,72708,141163,5396066,6283068,70809,194198,5733900,6164291,60645,144540,5073274,5280166,64265,119701,5546914,5590320,79977,129696,6650259,6956801,327944,684818,26648505,28486342,9838,13522,594158,836680,59153,117858,4428462,5113188,63414,176028,5145200,5520789,57021,136861,4774902,4965577,61617,115298,5311011,5360339,76901,125251,6394770,6689766,15922,28213,1213068,1381296,1843,2269,107684,157448,6818,10954,498021,589583,3230,8075,260004,283040,1483,3041,126088,129829,1208,1928,107254,105327,1340,1946,114015,116067,14722,27644,1105003,1274815,1396,1807,73003,118132,6199,10676,440373,534881,3327,8469,269247,290865,1388,3000,114014,120960,1038,1701,93924,90341,1374,1991,114441,119633,18616,34412,1408741,1607889,1644,2247,94673,139583,7356,12629,527230,634998,4068,9701,319452,352636,2236,4679,184358,193628,1610,2702,141978,139640,1702,2454,141047,147401
51,VA,Virginia,6,680668,1642859,87307737,94629816,6434,9465,522059,804449,87918,194926,9732262,11732597,146168,457225,18625134,20305920,142132,404024,19101953,20117643,139865,295158,19074145,19706911,158151,282061,20252182,21962294,630408,1530895,81335036,87743015,4872,7185,403402,607943,72682,165226,8146346,9706268,132156,417633,16909494,18379153,134195,384027,18052537,18997524,134196,284346,18306063,18903439,152307,272478,19517192,21148685,27352,58775,3353967,3783762,1148,1421,92738,147668,8285,15056,893719,1105909,7140,20033,884920,987755,4211,10736,570336,603396,3514,6489,514615,508480,3054,5040,397637,430551,23493,52962,2804787,3227491,721,987,53818,91742,7008,13083,728689,931780,6948,20215,853872,956727,3650,9538,487374,520395,2427,4621,334452,343608,2739,4518,346579,383237,26767,59002,3167913,3659309,841,1293,64838,104763,8228,16617,857226,1094547,7064,19377,861767,970040,4287,10459,562041,599723,3242,6191,433629,459863,3105,5065,388410,430371
51,VA,Virginia,7,365222,1019591,136738400,176951234,695,896,242146,345095,21801,53167,5819777,8028212,74831,264022,24883395,31292871,95900,327886,38098751,47676848,89709,219254,37099677,46242910,82286,154366,30594651,43365296,344705,968207,130196102,167835820,538,690,206545,275757,18110,45259,4953843,6684310,69237,246764,23250911,28938479,91922,316163,36672350,45884609,85819,210632,35651154,44366861,79079,148699,29461296,41685802,12691,31501,4347206,6071674,148,167,31860,113423,1928,3909,457066,767925,2960,9256,893404,1298547,2668,8059,950099,1233285,2916,6315,1260083,1571817,2071,3795,754691,1086675,10316,25796,3416073,4501595,103,123,28239,52267,1888,3831,485522,731214,2967,9166,892899,1130451,1970,5916,731625,858136,1783,3920,686050,901110,1605,2840,591736,828413,10201,25588,3126224,4613818,54,83,7361,17070,1803,4077,380412,612686,2627,8092,739584,1223940,2008,5807,694774,934102,2107,4702,762472,974939,1602,2827,541618,851079
53,WA,Washington,0,3178194,6213782,338191244,406182584,333337,407710,9687657,12833434,660275,1175190,46950391,57439373,596316,1590979,70969562,85076194,478082,1164875,74632792,87670074,468484,858085,66951535,78992614,641700,1016943,68999305,84170892,2945298,5828447,318728694,383521819,283615,347544,8280603,10811067,578446,1045501,41630342,50561290,556494,1500093,66998228,80016452,457495,1123012,70407669,84610060,450077,827908,64562855,75983533,619171,984389,66848994,81539414,122081,222762,11466473,14900725,22833,28261,736975,974838,39707,67757,2888284,3848635,22863,59289,2683307,3195170,12936,29289,1960139,2454649,11108,19189,1779889,2178937,12634,18977,1417878,2248493,125820,205196,11692120,13128160,27972,33595,811852,1240654,47178,72458,3119016,4143993,20587,47160,2212211,2882688,9867,20744,3078744,1720820,8833,14781,1274391,1718129,11383,16458,1195904,1421874,107076,180139,7770429,9532603,21750,26571,595201,781712,34651,57231,2201032,2734089,19235,43726,1759122,2177054,10720,21119,1146378,1339193,9574,15396,1114287,1290951,11146,16096,954406,1209603
53,WA,Washington,1,151041,214652,2257390,768649,32164,37863,336169,182918,26386,40926,365969,137120,15857,30369,229077,79404,11332,18350,190297,55762,15583,21099,298757,73196,49719,66045,837119,240246,136870,195922,2056190,692054,27391,32329,285369,155287,22603,35601,312776,116709,14272,27692,205903,71114,10419,17006,171860,50931,14650,19937,281940,68572,47535,63357,798339,229438,7407,9840,129880,38852,2447,2810,26951,13736,1943,2712,30943,10217,807,1379,25743,4086,523,793,10992,2625,530,697,12782,2623,1157,1449,22466,5562,7651,9949,108767,41775,2577,2961,26499,14918,2133,2923,30967,11632,814,1331,12493,4307,474,689,9383,2612,499,639,9688,2570,1154,1406,19734,5733,6520,8781,92432,34819,2196,2573,24299,12712,1650,2402,22225,8778,771,1346,10680,3982,439,655,9053,2218,434,523,7127,2053,1030,1282,19045,5074
53,WA,Washington,2,362985,545161,7732490,6547156,94752,111100,1553328,1717216,77089,124740,1616719,1414500,45299,95462,1004984,834806,30129,54489,692503,553527,33377,48111,864875,602096,82339,111259,2000077,1425009,327367,496973,7015947,5907997,80785,95100,1327426,1465013,66719,109899,1399304,1227197,41362,88201,916842,763910,28131,51271,647794,517781,31434,45544,813936,567632,78936,106958,1910643,1366462,17363,23785,375048,311937,6552,7421,111255,118395,4996,7261,112552,90056,1955,3768,48368,35527,1135,1805,26999,20673,1028,1356,29007,18293,1697,2174,46866,28990,19206,25593,383041,344419,7539,8545,119461,136709,5900,8143,123599,106312,2030,3703,45519,36323,1028,1687,22525,18307,1047,1397,27944,18463,1662,2118,43990,28303,16412,22595,333501,294739,6428,7455,106440,115493,4470,6698,93815,80990,1907,3558,42623,34573,970,1531,22183,17437,896,1170,22994,16000,1741,2183,45443,30243
